# time,x,roll,pitch,fl_mm,fr_mm,rl_mm,rr_mm
7.560000000000000497e+00,-1.645174276315874984e-01,9.144136958011239358e+01,-2.894480221853425444e-03,1.816954395250686218e+02,-6.585126941531898037e-01,1.816752806784636221e+02,-6.569255502564541604e-01
7.580000000000000071e+00,-1.645174198755159911e-01,9.144136947422695982e+01,-2.894516754348605905e-03,1.816954392646496501e+02,-6.585135911141293263e-01,1.816752801786942086e+02,-6.569246057528365101e-01
7.600000000000000533e+00,-1.645174127454283874e-01,9.144136937744899285e+01,-2.894550322583517264e-03,1.816954390263548476e+02,-6.585144154685960149e-01,1.816752797191002173e+02,-6.569237380788726099e-01
7.620000000000000107e+00,-1.645174061908724339e-01,9.144136928884854854e+01,-2.894581206894634474e-03,1.816954388082532148e+02,-6.585151734003514834e-01,1.816752792965781680e+02,-6.569229402379160865e-01
7.640000000000000568e+00,-1.645174001661133534e-01,9.144136920749127739e+01,-2.894609627303190540e-03,1.816954386083746158e+02,-6.585158708898863900e-01,1.816752789089028113e+02,-6.569222046867231324e-01
7.660000000000000142e+00,-1.645173946277869725e-01,9.144136913290215318e+01,-2.894635753082280133e-03,1.816954384248925294e+02,-6.585165120097969949e-01,1.816752785523735838e+02,-6.569215285289580208e-01
7.679999999999999716e+00,-1.645173895369488604e-01,9.144136906442358281e+01,-2.894659770084435837e-03,1.816954382562560966e+02,-6.585171014863410166e-01,1.816752782244686557e+02,-6.569209067472590036e-01
7.700000000000000178e+00,-1.645173848574106590e-01,9.144136900140244961e+01,-2.894681870175028898e-03,1.816954381011452710e+02,-6.585176438376263430e-01,1.816752779232264174e+02,-6.569203341495432058e-01
7.719999999999999751e+00,-1.645173805557186841e-01,9.144136894342730670e+01,-2.894702203744203232e-03,1.816954379583751518e+02,-6.585181426336794708e-01,1.816752776463596319e+02,-6.569198072583111170e-01
7.740000000000000213e+00,-1.645173766019341621e-01,9.144136889029547888e+01,-2.894720772707446571e-03,1.816954378271263693e+02,-6.585186001741260009e-01,1.816752773901962712e+02,-6.569193261105922277e-01
7.759999999999999787e+00,-1.645173729674596352e-01,9.144136884131309273e+01,-2.894737935467154352e-03,1.816954377066765574e+02,-6.585190214162817135e-01,1.816752771551955448e+02,-6.569188818273605790e-01
7.780000000000000249e+00,-1.645173696266415964e-01,9.144136879619597380e+01,-2.894753736186123690e-03,1.816954375959729475e+02,-6.585194090910246878e-01,1.816752769397927239e+02,-6.569184720753573625e-01
7.799999999999999822e+00,-1.645173665559943321e-01,9.144136875478906745e+01,-2.894768148547650129e-03,1.816954374941506387e+02,-6.585197648383069868e-01,1.816752767409490446e+02,-6.569180975618988949e-01
7.820000000000000284e+00,-1.645173637336257155e-01,9.144136871679208411e+01,-2.894781373019709655e-03,1.816954374009072524e+02,-6.585200911683047886e-01,1.816752765568561756e+02,-6.569177551534743920e-01
7.839999999999999858e+00,-1.645173611393044022e-01,9.144136868185405831e+01,-2.894793600198632220e-03,1.816954373155873554e+02,-6.585203915166273347e-01,1.816752763881812598e+02,-6.569174387920269087e-01
7.860000000000000320e+00,-1.645173587545370464e-01,9.144136864978386825e+01,-2.894804850261061598e-03,1.816954372373579929e+02,-6.585206677334580760e-01,1.816752762335609077e+02,-6.569171472329305983e-01
7.879999999999999893e+00,-1.645173565623513912e-01,9.144136862035442448e+01,-2.894815170399273486e-03,1.816954371654757665e+02,-6.585209215574163721e-01,1.816752760914606029e+02,-6.569168793622536251e-01
7.900000000000000355e+00,-1.645173545470827448e-01,9.144136859331979394e+01,-2.894824658477344968e-03,1.816954370993281316e+02,-6.585211548473037801e-01,1.816752759608010592e+02,-6.569166330706588397e-01
7.919999999999999929e+00,-1.645173526943481401e-01,9.144136856851383754e+01,-2.894833372442596597e-03,1.816954370384440267e+02,-6.585213691590284801e-01,1.816752758404906274e+02,-6.569164069520905258e-01
7.940000000000000391e+00,-1.645173509910647924e-01,9.144136854578529494e+01,-2.894841362525528688e-03,1.816954369824384230e+02,-6.585215659486755024e-01,1.816752757295984679e+02,-6.569161996489645272e-01
7.959999999999999964e+00,-1.645173494252313295e-01,9.144136852497703671e+01,-2.894848696399599224e-03,1.816954369309638082e+02,-6.585217466669700537e-01,1.816752756274368608e+02,-6.569160094569183039e-01
7.980000000000000426e+00,-1.645173479863360488e-01,9.144136850603430844e+01,-2.894855297631307185e-03,1.816954368839745086e+02,-6.585219117534006905e-01,1.816752755318892127e+02,-6.569158384861738531e-01
8.000000000000000000e+00,-1.645173466637911974e-01,9.144136848875737655e+01,-2.894861416897660800e-03,1.816954368414531302e+02,-6.585220633743872343e-01,1.816752754437809187e+02,-6.569156811511190908e-01
8.019999999999999574e+00,-1.645173454481765329e-01,9.144136847304957882e+01,-2.894867084065659568e-03,1.816954368029571754e+02,-6.585222029274646616e-01,1.816752753634249302e+02,-6.569155352280503513e-01
8.040000000000000924e+00,-1.645173443307798855e-01,9.144136845874876940e+01,-2.894872299299896222e-03,1.816954367679304312e+02,-6.585223312979316956e-01,1.816752752899955112e+02,-6.569154004899512289e-01
8.060000000000000497e+00,-1.645173433036349608e-01,9.144136844568835443e+01,-2.894877080351046690e-03,1.816954367358897002e+02,-6.585224493105591437e-01,1.816752752226027496e+02,-6.569152766707220259e-01
8.080000000000000071e+00,-1.645173423593717377e-01,9.144136843372466217e+01,-2.894881479715756024e-03,1.816954367064655003e+02,-6.585225578453270945e-01,1.816752751606957759e+02,-6.569151627314022690e-01
8.099999999999999645e+00,-1.645173414912216581e-01,9.144136842276184041e+01,-2.894885521178213253e-03,1.816954366794194584e+02,-6.585226575977696228e-01,1.816752751037194571e+02,-6.569150581104444830e-01
8.120000000000000995e+00,-1.645173406930643956e-01,9.144136841272015204e+01,-2.894889224857811506e-03,1.816954366545772928e+02,-6.585227492165134366e-01,1.816752750512178523e+02,-6.569149622479043549e-01
8.140000000000000568e+00,-1.645173399590202645e-01,9.144136840352879858e+01,-2.894892684190500300e-03,1.816954366317131644e+02,-6.585228336340419597e-01,1.816752750032964627e+02,-6.569148729874373371e-01
8.160000000000000142e+00,-1.645173392836772053e-01,9.144136839515645931e+01,-2.894895896179403016e-03,1.816954366103353209e+02,-6.585229115908877162e-01,1.816752749601476182e+02,-6.569147892126481203e-01
8.179999999999999716e+00,-1.645173386624905754e-01,9.144136838741938789e+01,-2.894898794450318381e-03,1.816954365902991526e+02,-6.585229830764032233e-01,1.816752749200688584e+02,-6.569147133743957756e-01
8.199999999999999289e+00,-1.645173380910759375e-01,9.144136838025895031e+01,-2.894901435443780063e-03,1.816954365716679547e+02,-6.585230485939008727e-01,1.816752748826147865e+02,-6.569146447414387913e-01
8.220000000000000639e+00,-1.645173375655402670e-01,9.144136837367763349e+01,-2.894903845188652458e-03,1.816954365545720123e+02,-6.585231086075026274e-01,1.816752748477532862e+02,-6.569145824646648313e-01
8.240000000000000213e+00,-1.645173370822798631e-01,9.144136836767026466e+01,-2.894906052300385418e-03,1.816954365390520820e+02,-6.585231636076459560e-01,1.816752748155354027e+02,-6.569145256001308608e-01
8.259999999999999787e+00,-1.645173366378412660e-01,9.144136836220963005e+01,-2.894908083899569006e-03,1.816954365250496721e+02,-6.585232140700509884e-01,1.816752747859188162e+02,-6.569144733634229016e-01
8.279999999999999361e+00,-1.645173362291360020e-01,9.144136835724776802e+01,-2.894909946417285451e-03,1.816954365124622370e+02,-6.585232603637386495e-01,1.816752747586889711e+02,-6.569144254933643179e-01
8.300000000000000711e+00,-1.645173358533686958e-01,9.144136835273219788e+01,-2.894911645672358907e-03,1.816954365011654318e+02,-6.585233028271082478e-01,1.816752747336173570e+02,-6.569143817803311247e-01
8.320000000000000284e+00,-1.645173355096727075e-01,9.144136834820589854e+01,-2.894912900964140452e-03,1.816954364919967588e+02,-6.585233405271874174e-01,1.816752747073855403e+02,-6.569143498320224595e-01
8.339999999999999858e+00,-1.645173351936594364e-01,9.144136834414386783e+01,-2.894914321493689043e-03,1.816954364848205046e+02,-6.585233758608227683e-01,1.816752746847930950e+02,-6.569143154404253337e-01
8.359999999999999432e+00,-1.645173349036729293e-01,9.144136834052306995e+01,-2.894915610391211609e-03,1.816954364792529475e+02,-6.585234082586849391e-01,1.816752746649783035e+02,-6.569142833482942700e-01
8.380000000000000782e+00,-1.645173346390026992e-01,9.144136833791650076e+01,-2.894916558309417777e-03,1.816954364745726593e+02,-6.585234366500193337e-01,1.816752746443998205e+02,-6.569142591482078908e-01
8.400000000000000355e+00,-1.645173343972440028e-01,9.144136833735653624e+01,-2.894917377547151852e-03,1.816954364706566309e+02,-6.585234611418619988e-01,1.816752746227795967e+02,-6.569142391139211057e-01
8.419999999999999929e+00,-1.645173341749971152e-01,9.144136833587099034e+01,-2.894918415727909793e-03,1.816954364693160642e+02,-6.585234848910659355e-01,1.816752746060370498e+02,-6.569142144932440530e-01
8.439999999999999503e+00,-1.645173339713601190e-01,9.144136833373897844e+01,-2.894919390647434677e-03,1.816954364684530958e+02,-6.585235078895752547e-01,1.816752745924592034e+02,-6.569141905400887049e-01
8.460000000000000853e+00,-1.645173337841979166e-01,9.144136833178293955e+01,-2.894920348404686223e-03,1.816954364668095536e+02,-6.585235299389931019e-01,1.816752745811157865e+02,-6.569141665220789017e-01
8.480000000000000426e+00,-1.645173336125749508e-01,9.144136833003982190e+01,-2.894921134737992417e-03,1.816954364648374565e+02,-6.585235496531782751e-01,1.816752745705044276e+02,-6.569141457978787679e-01
8.500000000000000000e+00,-1.645173334552609556e-01,9.144136832895452471e+01,-2.894921806627784051e-03,1.816954364622564810e+02,-6.585235672304790011e-01,1.816752745596633929e+02,-6.569141280806413130e-01
8.519999999999999574e+00,-1.645173333106099423e-01,9.144136832700660023e+01,-2.894922534474664473e-03,1.816954364602412682e+02,-6.585235842351440105e-01,1.816752745506903466e+02,-6.569141097319785016e-01
8.540000000000000924e+00,-1.645173331782509296e-01,9.144136832623162547e+01,-2.894923094783442147e-03,1.816954364573681460e+02,-6.585235991039100067e-01,1.816752745411481840e+02,-6.569140950351270991e-01
8.560000000000000497e+00,-1.645173330560692759e-01,9.144136832438469753e+01,-2.894923794614406593e-03,1.816954364552483696e+02,-6.585236141517027963e-01,1.816752745343484605e+02,-6.569140775497355200e-01
8.580000000000000071e+00,-1.645173329431003084e-01,9.144136832275613358e+01,-2.894924548625325833e-03,1.816954364523248273e+02,-6.585236287347182582e-01,1.816752745297926879e+02,-6.569140579028714955e-01
8.599999999999999645e+00,-1.645173328399230639e-01,9.144136832141180093e+01,-2.894924960824417533e-03,1.816954364482996311e+02,-6.585236414796379334e-01,1.816752745240928846e+02,-6.569140448617616368e-01
8.620000000000000995e+00,-1.645173327454884371e-01,9.144136831932375742e+01,-2.894925323285996079e-03,1.816954364450539856e+02,-6.585236529729858734e-01,1.816752745171461640e+02,-6.569140351804503286e-01
8.640000000000000568e+00,-1.645173326592816454e-01,9.144136831919188069e+01,-2.894925607886004570e-03,1.816954364415101395e+02,-6.585236620710067657e-01,1.816752745084987453e+02,-6.569140283077707920e-01
8.660000000000000142e+00,-1.645173325797589237e-01,9.144136831709849389e+01,-2.894926052157015175e-03,1.816954364404408295e+02,-6.585236719080928003e-01,1.816752745035857401e+02,-6.569140179256381940e-01
8.679999999999999716e+00,-1.645173325070961312e-01,9.144136831704240365e+01,-2.894926366610505331e-03,1.816954364382018241e+02,-6.585236798489768617e-01,1.816752744979374086e+02,-6.569140098979242559e-01
8.700000000000001066e+00,-1.645173324402735004e-01,9.144136831649542785e+01,-2.894926667906836098e-03,1.816954364368741608e+02,-6.585236871851467555e-01,1.816752744932702228e+02,-6.569140021183174083e-01
8.720000000000000639e+00,-1.645173323795789677e-01,9.144136831596495085e+01,-2.894926873520155004e-03,1.816954364357759744e+02,-6.585236936375373773e-01,1.816752744878540966e+02,-6.569139972766209201e-01
8.740000000000000213e+00,-1.645173323213233452e-01,9.144136831298042978e+01,-2.894927648887703382e-03,1.816954364356448650e+02,-6.585237039282987315e-01,1.816752744906834494e+02,-6.569139780846708909e-01
8.759999999999999787e+00,-1.645173322691641515e-01,9.144136831055193682e+01,-2.894927827115650974e-03,1.816954364335458649e+02,-6.585237119926639071e-01,1.816752744903934058e+02,-6.569139703601554192e-01
8.779999999999999361e+00,-1.645173322208712818e-01,9.144136830953551964e+01,-2.894927988646481785e-03,1.816954364306630509e+02,-6.585237176816687299e-01,1.816752744871064635e+02,-6.569139652275803876e-01
8.800000000000000711e+00,-1.645173321774107411e-01,9.144136830980677644e+01,-2.894927993483310206e-03,1.816954364280487653e+02,-6.585237211346739450e-01,1.816752744811652178e+02,-6.569139648300372780e-01
8.820000000000000284e+00,-1.645173321371528885e-01,9.144136830916426106e+01,-2.894928184497087918e-03,1.816954364269267046e+02,-6.585237254378740746e-01,1.816752744777463136e+02,-6.569139605840725871e-01
8.839999999999999858e+00,-1.645173321005686529e-01,9.144136831070240135e+01,-2.894928279088374544e-03,1.816954364252760854e+02,-6.585237277826512248e-01,1.816752744722607531e+02,-6.569139588827460630e-01
8.859999999999999432e+00,-1.645173320670761385e-01,9.144136831125467779e+01,-2.894928418702798299e-03,1.816954364247271485e+02,-6.585237308937841316e-01,1.816752744687493077e+02,-6.569139557821082054e-01
8.880000000000000782e+00,-1.645173320362868230e-01,9.144136831010943922e+01,-2.894928644988132085e-03,1.816954364248173306e+02,-6.585237354932472753e-01,1.816752744672562301e+02,-6.569139509611764405e-01
8.900000000000000355e+00,-1.645173320080025314e-01,9.144136831016106726e+01,-2.894928796691049241e-03,1.816954364237808761e+02,-6.585237391363886195e-01,1.816752744655525760e+02,-6.569139469531325437e-01
8.919999999999999929e+00,-1.645173319815876056e-01,9.144136830929267035e+01,-2.894929005720283700e-03,1.816954364234247805e+02,-6.585237429359083183e-01,1.816752744651263072e+02,-6.569139416498087636e-01
8.939999999999999503e+00,-1.645173319568809522e-01,9.144136830861069143e+01,-2.894929204846065536e-03,1.816954364222432901e+02,-6.585237468620732670e-01,1.816752744659746099e+02,-6.569139351661861248e-01
8.960000000000000853e+00,-1.645173319347284779e-01,9.144136830820701789e+01,-2.894929221570217547e-03,1.816954364207315962e+02,-6.585237494755556975e-01,1.816752744639171908e+02,-6.569139340679361894e-01
8.980000000000000426e+00,-1.645173319145265822e-01,9.144136830791055104e+01,-2.894929269238780654e-03,1.816954364195992184e+02,-6.585237516798236879e-01,1.816752744615314441e+02,-6.569139331636733026e-01
9.000000000000000000e+00,-1.645173318963900344e-01,9.144136830778781189e+01,-2.894929261500491045e-03,1.816954364190701767e+02,-6.585237532626547763e-01,1.816752744591015016e+02,-6.569139333879245868e-01
9.019999999999999574e+00,-1.645173318803938023e-01,9.144136830827258677e+01,-2.894929213349278860e-03,1.816954364192902460e+02,-6.585237536228631949e-01,1.816752744548265923e+02,-6.569139362832889795e-01
9.040000000000000924e+00,-1.645173318647357441e-01,9.144136830763493151e+01,-2.894929468805865300e-03,1.816954364207426522e+02,-6.585237558296985760e-01,1.816752744554700030e+02,-6.569139310425193834e-01
9.060000000000000497e+00,-1.645173318511923832e-01,9.144136830857603115e+01,-2.894929440832091395e-03,1.816954364205683703e+02,-6.585237565379931102e-01,1.816752744542161793e+02,-6.569139308162559310e-01
9.080000000000000071e+00,-1.645173318382722738e-01,9.144136830978368380e+01,-2.894929501775494931e-03,1.816954364202163958e+02,-6.585237572804374384e-01,1.816752744529817392e+02,-6.569139289621072075e-01
9.099999999999999645e+00,-1.645173318269312068e-01,9.144136830895715207e+01,-2.894929514919932292e-03,1.816954364208014567e+02,-6.585237591939969715e-01,1.816752744524244179e+02,-6.569139285021313723e-01
9.120000000000000995e+00,-1.645173318162645726e-01,9.144136830784775327e+01,-2.894929663158430158e-03,1.816954364210775452e+02,-6.585237618532759907e-01,1.816752744528101573e+02,-6.569139254998801469e-01
9.140000000000000568e+00,-1.645173318078939628e-01,9.144136830667613935e+01,-2.894929533003770972e-03,1.816954364219180320e+02,-6.585237630495032191e-01,1.816752744510434070e+02,-6.569139289575344209e-01
9.160000000000000142e+00,-1.645173317996576901e-01,9.144136830628217183e+01,-2.894929648390319812e-03,1.816954364230963677e+02,-6.585237642030179472e-01,1.816752744505573958e+02,-6.569139274276332152e-01
9.179999999999999716e+00,-1.645173317910592070e-01,9.144136830566202434e+01,-2.894929881470113125e-03,1.816954364246371654e+02,-6.585237658703474439e-01,1.816752744535172326e+02,-6.569139211867678352e-01
